SMILES,Name,Val
CC(C)(C(=O)N[C@H]1CCN(S(C)(=O)=O)C1)N1CCNCC1,ZINC000400192800,0
COC[C@@H](NC(=O)N[C@@H]1CCN(S(C)(=O)=O)C1)C(=O)O,ZINC000400201858,0
COC[C@@H](NC(=O)N[C@H]1CCN(S(C)(=O)=O)C1)C(=O)O,ZINC000400201864,0
COC[C@H](NC(=O)N[C@@H]1CCN(S(C)(=O)=O)C1)C(=O)O,ZINC000400201867,0
COC[C@H](NC(=O)N[C@H]1CCN(S(C)(=O)=O)C1)C(=O)O,ZINC000400201870,0
CC(C)[C@H](N)C(=O)NCC(=O)N[C@@H]1CCN(S(C)(=O)=O)C1,ZINC000400220161,0
CC(C)[C@H](N)C(=O)NCC(=O)N[C@H]1CCN(S(C)(=O)=O)C1,ZINC000400220166,0
COCCN(CC(=O)O)C(=O)N[C@@H]1CCN(S(C)(=O)=O)C1,ZINC000400226560,0
COCCN(CC(=O)O)C(=O)N[C@H]1CCN(S(C)(=O)=O)C1,ZINC000400226566,0
COC[C@@](C)(NC(=O)N[C@H]1CCN(S(C)(=O)=O)C1)C(=O)O,ZINC000400229697,0
COC[C@](C)(NC(=O)N[C@@H]1CCN(S(C)(=O)=O)C1)C(=O)O,ZINC000400229700,0
COC[C@](C)(NC(=O)N[C@H]1CCN(S(C)(=O)=O)C1)C(=O)O,ZINC000400229703,0
COC[C@@](C)(NC(=O)N[C@@H]1CCN(S(C)(=O)=O)C1)C(=O)O,ZINC000400229705,0
CO[C@@H]1CN[C@@H](C(=O)N[C@H]2CCCN(S(C)(=O)=O)C2)C1,ZINC000400258961,0
CO[C@@H]1CN[C@@H](C(=O)N[C@@H]2CCCN(S(C)(=O)=O)C2)C1,ZINC000400258963,0
CCOC(=O)[C@@H](N)C(=O)N[C@@H]1CCCN(S(C)(=O)=O)C1,ZINC000400260197,0
CCOC(=O)[C@H](N)C(=O)N[C@H]1CCCN(S(C)(=O)=O)C1,ZINC000400260200,0
CCOC(=O)[C@@H](N)C(=O)N[C@H]1CCCN(S(C)(=O)=O)C1,ZINC000400260202,0
CCOC(=O)[C@H](N)C(=O)N[C@@H]1CCCN(S(C)(=O)=O)C1,ZINC000400260205,0
CC1(OCC(=O)N[C@H]2CCCN(S(C)(=O)=O)C2)CNC1,ZINC000400273933,0
CC1(OCC(=O)N[C@@H]2CCCN(S(C)(=O)=O)C2)CNC1,ZINC000400273936,0
CS(=O)(=O)N1CC[C@H](NC(=O)C(=O)N2CCCNCC2)C1,ZINC000400282811,0
CS(=O)(=O)N1CC[C@@H](NC(=O)C(=O)N2CCCNCC2)C1,ZINC000400282814,0
CS(=O)(=O)N1CC[C@@H](NC(=O)N2CCO[C@H](C(=O)O)C2)C1,ZINC000400289893,0
CS(=O)(=O)N1CC[C@H](NC(=O)N2CCO[C@@H](C(=O)O)C2)C1,ZINC000400289894,0
CS(=O)(=O)N1CC[C@H](NC(=O)N2CCO[C@H](C(=O)O)C2)C1,ZINC000400289895,0
CS(=O)(=O)N1CC[C@@H](NC(=O)N2CCO[C@@H](C(=O)O)C2)C1,ZINC000400289896,0
CS(=O)(=O)N1CCC[C@@H](NC(=O)C[C@@H]2CNCCO2)C1,ZINC000400290493,0
CS(=O)(=O)N1CCC[C@@H](NC(=O)C[C@H]2CNCCO2)C1,ZINC000400290495,0
CS(=O)(=O)N1CCC[C@H](NC(=O)C[C@H]2CNCCO2)C1,ZINC000400290499,0
CS(=O)(=O)N1CCC[C@H](NC(=O)C[C@@H]2CNCCO2)C1,ZINC000400290501,0
CS(=O)(=O)N1CC[C@@H](NC(=O)C(=O)N2CCNCC2)C1,ZINC000400290960,0
CS(=O)(=O)N1CC[C@H](NC(=O)C(=O)N2CCNCC2)C1,ZINC000400290962,0
CNC(=O)c1cc(S(=O)(=O)N2CCOC[C@H](O)C2)cn1C,ZINC000400294888,0
CNC(=O)c1cc(S(=O)(=O)N2CCOC[C@@H](O)C2)cn1C,ZINC000400294892,0
CS(=O)(=O)N1CCC[C@@H](NC(=O)CN2CCNCC2)C1,ZINC000400296127,0
CS(=O)(=O)N1CCC[C@H](NC(=O)CN2CCNCC2)C1,ZINC000400296132,0
COC(=O)C1CCN(S(=O)(=O)N2CCOC[C@H](O)C2)CC1,ZINC000400308120,0
COC(=O)C1CCN(S(=O)(=O)N2CCOC[C@@H](O)C2)CC1,ZINC000400308122,0
CS(=O)(=O)N1CC[C@H](NC(=O)N[C@]2(C(=O)O)CCOC2)C1,ZINC000400308223,0
CS(=O)(=O)N1CC[C@@H](NC(=O)N[C@@]2(C(=O)O)CCOC2)C1,ZINC000400308225,0
CS(=O)(=O)N1CC[C@H](NC(=O)N[C@@]2(C(=O)O)CCOC2)C1,ZINC000400308226,0
CS(=O)(=O)N1CC[C@@H](NC(=O)N[C@]2(C(=O)O)CCOC2)C1,ZINC000400308228,0
CS(=O)(=O)N1CC[C@@H](NC(=O)N2CCOC[C@H]2C(=O)O)C1,ZINC000400316874,0
CS(=O)(=O)N1CC[C@H](NC(=O)N2CCOC[C@@H]2C(=O)O)C1,ZINC000400316876,0
CS(=O)(=O)N1CC[C@H](NC(=O)N2CCOC[C@H]2C(=O)O)C1,ZINC000400316877,0
CS(=O)(=O)N1CC[C@@H](NC(=O)N2CCOC[C@@H]2C(=O)O)C1,ZINC000400316879,0
CN(C)C(=O)N1CCN(C(=O)C(=O)N2CCCNCC2)CC1,ZINC000401582106,0
CO[C@]1(C(=O)N2CCN(S(=O)(=O)N(C)C)CC2)CCOC1,ZINC000401617187,0
CO[C@@]1(C(=O)N2CCN(S(=O)(=O)N(C)C)CC2)CCOC1,ZINC000401617191,0
C[C@@H]1C[C@H](O)CN(S(=O)(=O)c2cn(C)c(=O)n(C)c2=O)C1,ZINC000401619958,0
CO[C@]1(CO)CCCN(C(=O)CNS(=O)(=O)N(C)C)C1,ZINC000401668068,0
CO[C@@]1(CO)CCCN(C(=O)CNS(=O)(=O)N(C)C)C1,ZINC000401668073,0
CO[C@@]1(CO)CCCN(C(=O)Cn2ccc(=O)n(C)c2=O)C1,ZINC000401702598,0
CO[C@]1(CO)CCCN(C(=O)Cn2ccc(=O)n(C)c2=O)C1,ZINC000401702599,0
C[C@H]1C[C@@H](O)CN(S(=O)(=O)c2cn(C)c(=O)n(C)c2=O)C1,ZINC000401841711,0
C[C@H]1C[C@H](O)CN(S(=O)(=O)c2cn(C)c(=O)n(C)c2=O)C1,ZINC000401841715,0
C[C@@H]1C[C@@H](O)CN(S(=O)(=O)c2cn(C)c(=O)n(C)c2=O)C1,ZINC000401841718,0
Cn1nccc1[C@@H](NS(=O)(=O)N1CCOCC1)C(=O)O,ZINC000402633371,0
Cn1nccc1[C@H](NS(=O)(=O)N1CCOCC1)C(=O)O,ZINC000402633372,0
Cn1nccc1[C@@H](NC(=O)CN1C(=O)NC(C)(C)C1=O)C(=O)O,ZINC000402766861,0
Cn1nccc1[C@H](NC(=O)CN1C(=O)NC(C)(C)C1=O)C(=O)O,ZINC000402766863,0
COC(=O)CCN(C)S(=O)(=O)NCC[C@@]1(O)CCOC1,ZINC000403095719,0
COC(=O)CCN(C)S(=O)(=O)NCC[C@]1(O)CCOC1,ZINC000403095721,0
Cn1cc(S(=O)(=O)NCC[C@@]2(O)CCOC2)cc1C(N)=O,ZINC000404146460,0
Cn1cc(S(=O)(=O)NCC[C@]2(O)CCOC2)cc1C(N)=O,ZINC000404146463,0
CS(=O)(=O)N1CCC[C@@H]1C(=O)N1CCN2C[C@H](O)C[C@H]2C1,ZINC000405212757,0
CCCNC(=O)CN(C)C(=O)CN1CCN2C[C@H](O)C[C@H]2C1,ZINC000405215044,0
COC(=O)CCN(C)S(=O)(=O)N1CCN2C[C@H](O)C[C@H]2C1,ZINC000405246487,0
Cn1c(=O)ccn(CC(=O)N2CCN3C[C@H](O)C[C@H]3C2)c1=O,ZINC000405312260,0
CC(=O)N1CCN(C(=O)CN2CCN3C[C@H](O)C[C@H]3C2)CC1,ZINC000405320657,0
CCO[C@@H]1CN(CC(=O)N2CCN(C(C)=O)CC2)C[C@H]1CN,ZINC000405334578,0
O=C(Cn1nc2ccccn2c1=O)N1CCN2C[C@H](O)C[C@H]2C1,ZINC000405335642,0
COC(=O)CCN(C)S(=O)(=O)NCCN1C(=O)CCC1=O,ZINC000405382610,0
CN(C)S(=O)(=O)CCNC[C@H](O)Cn1cc([N+](=O)[O-])cn1,ZINC000405386949,0
CN(C)S(=O)(=O)CCNC[C@@H](O)Cn1cc([N+](=O)[O-])cn1,ZINC000405386950,0
COCCN1C[C@H](C(=O)N2CCN3C[C@H](O)C[C@H]3C2)CC1=O,ZINC000405395390,0
CC1(C)NC(=O)N(CC(=O)N2CCN3C[C@H](O)C[C@H]3C2)C1=O,ZINC000405412891,0
COC(=O)CCN(C)S(=O)(=O)NCCN1CCCC1=O,ZINC000405490236,0
CC(C)(C(=O)NCCN1CCCS1(=O)=O)N1CCNCC1,ZINC000405492838,0
COC[C@@]1(C(=O)NCCN2CCCS2(=O)=O)CCNC1,ZINC000405505556,0
COC[C@]1(C(=O)NCCN2CCCS2(=O)=O)CCNC1,ZINC000405506350,0
O=C(O)CCCS(=O)(=O)NCCN1CCCS1(=O)=O,ZINC000405980756,0
O=C(O)[C@@H]1CC[C@H](C(=O)NCCN2CCCS2(=O)=O)O1,ZINC000406037796,0
O=C(O)[C@@H]1CC[C@@H](C(=O)NCCN2CCCS2(=O)=O)O1,ZINC000406037798,0
O=C(O)[C@H]1CC[C@H](C(=O)NCCN2CCCS2(=O)=O)O1,ZINC000406037799,0
NS(=O)(=O)C[C@@H]1CCCN1CCN1CCCS1(=O)=O,ZINC000407947543,0
NS(=O)(=O)C[C@H]1CCCN1CCN1CCCS1(=O)=O,ZINC000407947558,0
CS(=O)(=O)N1CCN(CCN2CCCS2(=O)=O)CC1,ZINC000407947579,0
CS(=O)(=O)N[C@H]1CCN(CCN2CCCS2(=O)=O)C1,ZINC000407947637,0
CS(=O)(=O)N[C@@H]1CCN(CCN2CCCS2(=O)=O)C1,ZINC000407947646,0
NS(=O)(=O)N1CCN(CCN2CCCS2(=O)=O)CC1,ZINC000407948020,0
CCS(=O)(=O)NCCN1CCN(S(N)(=O)=O)CC1,ZINC000407948421,0
CS(=O)(=O)CC1(CN2CCN(S(N)(=O)=O)CC2)CC1,ZINC000407948592,0
CN(C)S(=O)(=O)CCN1CCN(S(N)(=O)=O)CC1,ZINC000407949201,0
CNS(=O)(=O)CCCN1CCN(S(N)(=O)=O)CC1,ZINC000407949232,0
CCS(=O)(=O)N1CCN(CCS(=O)(=O)N(C)C)CC1,ZINC000407950215,0
CCS(=O)(=O)N1CCN(CCN2C(=O)CNC2=O)CC1,ZINC000407950262,0
CNS(=O)(=O)C[C@@H]1CCCN1CCS(=O)(=O)N(C)C,ZINC000407950287,0
CNS(=O)(=O)C[C@H]1CCCN1CCS(=O)(=O)N(C)C,ZINC000407950288,0
NS(=O)(=O)N1CCN(CCCN2C(=O)CNC2=O)CC1,ZINC000407950326,0
CC1(C)NC(=O)N(CCN2CC[C@@H](S(N)(=O)=O)C2)C1=O,ZINC000407950333,0
CC1(C)NC(=O)N(CCN2CC[C@H](S(N)(=O)=O)C2)C1=O,ZINC000407950334,0
CCS(=O)(=O)N1CCN(C[C@@H](O)CN2CCOCC2)CC1,ZINC000407950342,0
CCS(=O)(=O)N1CCN(C[C@H](O)CN2CCOCC2)CC1,ZINC000407950343,0
CN(C)S(=O)(=O)CCCN1CCN2C(=O)C(=O)NC[C@H]2C1,ZINC000407950412,0
CN(C)S(=O)(=O)CCCN1CCN2C(=O)C(=O)NC[C@@H]2C1,ZINC000407950413,0
CS(=O)(=O)N1CCCN(CCCN2C(=O)CNC2=O)CC1,ZINC000407950474,0
CS(=O)(=O)NCCN1CCC[C@@H](CNS(C)(=O)=O)C1,ZINC000407950485,0
CS(=O)(=O)NCCN1CCC[C@H](CNS(C)(=O)=O)C1,ZINC000407950487,0
CCS(=O)(=O)NCCN1CCC2(CC1)NC(=O)N(C)C2=O,ZINC000407950494,0
CC1(C)NC(=O)N(CCN2CC[C@@H](NS(C)(=O)=O)C2)C1=O,ZINC000407950513,0
CC1(C)NC(=O)N(CCN2CC[C@H](NS(C)(=O)=O)C2)C1=O,ZINC000407950516,0
CC1(C)NC(=O)N(CCN2CCN(S(N)(=O)=O)CC2)C1=O,ZINC000407950547,0
CS(=O)(=O)NCCN1CCCC[C@H]1CNS(C)(=O)=O,ZINC000407950562,0
CS(=O)(=O)NCCN1CCCC[C@@H]1CNS(C)(=O)=O,ZINC000407950565,0
CNS(=O)(=O)CCCN1CCN2C(=O)C(=O)NC[C@@H]2C1,ZINC000407950859,0
CNS(=O)(=O)CCCN1CCN2C(=O)C(=O)NC[C@H]2C1,ZINC000407950861,0
CN(C)S(=O)(=O)CCCN1CCN(S(C)(=O)=O)CC1,ZINC000407950889,0
CCS(=O)(=O)N1CCN(CCCS(=O)(=O)NC)CC1,ZINC000407950913,0
CN(C)S(=O)(=O)CCCN1CC[C@H](NS(C)(=O)=O)C1,ZINC000407951080,0
CN(C)S(=O)(=O)CCCN1CC[C@@H](NS(C)(=O)=O)C1,ZINC000407951083,0
Cn1c(CN2CCN(S(N)(=O)=O)CC2)cc(=O)n(C)c1=O,ZINC000407951100,0
Cn1cc(N2CC[C@@H](N3CCC[C@](O)(C(N)=O)C3)C2=O)cn1,ZINC000407951102,0
CS(=O)(=O)N1CCCN(C[C@@H](O)CN2CCOCC2)CC1,ZINC000407951107,0
CS(=O)(=O)N1CCCN(C[C@H](O)CN2CCOCC2)CC1,ZINC000407951108,0
Cn1cc(N2CC[C@H](N3CCC[C@@](O)(C(N)=O)C3)C2=O)cn1,ZINC000407951110,0
Cn1cc(N2CC[C@@H](N3CCC[C@@](O)(C(N)=O)C3)C2=O)cn1,ZINC000407951111,0
Cn1cc(N2CC[C@H](N3CCC[C@](O)(C(N)=O)C3)C2=O)cn1,ZINC000407951112,0
CN(C)S(=O)(=O)CCN1CCN2C(=O)C(=O)NC[C@@H]2C1,ZINC000407951282,0
CN(C)S(=O)(=O)CCN1CCN2C(=O)C(=O)NC[C@H]2C1,ZINC000407951287,0
CNS(=O)(=O)CCCN1CCCN(S(C)(=O)=O)CC1,ZINC000407951339,0
CN(C)S(=O)(=O)CCCN1CCN2C(=O)NC(=O)[C@H]2C1,ZINC000407951348,0
CN(C)S(=O)(=O)CCCN1CCN2C(=O)NC(=O)[C@@H]2C1,ZINC000407951352,0
CN(C)S(=O)(=O)CCCN1CCN(S(N)(=O)=O)CC1,ZINC000407951492,0
NS(=O)(=O)N1CCN(C[C@H](O)CN2CCCC2=O)CC1,ZINC000407951497,0
NS(=O)(=O)N1CCN(C[C@@H](O)CN2CCCC2=O)CC1,ZINC000407951504,0
CS(=O)(=O)N[C@@H]1CCN(C[C@@H](O)CN2CCOCC2)C1,ZINC000407951648,0
CS(=O)(=O)N[C@H]1CCN(C[C@H](O)CN2CCOCC2)C1,ZINC000407951649,0
CS(=O)(=O)N[C@H]1CCN(C[C@@H](O)CN2CCOCC2)C1,ZINC000407951650,0
CS(=O)(=O)N[C@@H]1CCN(C[C@H](O)CN2CCOCC2)C1,ZINC000407951651,0
CS(=O)(=O)N1CCN(C[C@@H](O)CN2CCCC2=O)CC1,ZINC000407951658,0
CS(=O)(=O)N1CCN(C[C@H](O)CN2CCCC2=O)CC1,ZINC000407951666,0
C[C@H](CN1CCN2C(=O)C(=O)NC[C@@H]2C1)CS(C)(=O)=O,ZINC000407951667,0
C[C@@H](CN1CCN2C(=O)C(=O)NC[C@H]2C1)CS(C)(=O)=O,ZINC000407951671,0
C[C@@H](CN1CCN2C(=O)C(=O)NC[C@@H]2C1)CS(C)(=O)=O,ZINC000407951673,0
C[C@H](CN1CCN2C(=O)C(=O)NC[C@H]2C1)CS(C)(=O)=O,ZINC000407951674,0
Cn1nncc1C(=O)N1CCN(C(=O)C(=O)N2CCCC2)CC1,ZINC000407951868,0
CCS(=O)(=O)N1CCN(C(=O)C2CN(C(C)=O)C2)CC1,ZINC000407952286,0
CC1(C)CNC(=O)CN1S(=O)(=O)CCCS(C)(=O)=O,ZINC000407953257,0
CNS(=O)(=O)CCNC(=O)N1CCN(C2CC2)C(=O)C1,ZINC000407953318,0
NS(=O)(=O)[C@@H]1CCN(C(=O)N[C@@H]2CC(=O)N(C3CC3)C2)C1,ZINC000407953486,0
NS(=O)(=O)[C@H]1CCN(C(=O)N[C@@H]2CC(=O)N(C3CC3)C2)C1,ZINC000407953489,0
NS(=O)(=O)[C@@H]1CCN(C(=O)N[C@H]2CC(=O)N(C3CC3)C2)C1,ZINC000407953490,0
NS(=O)(=O)[C@H]1CCN(C(=O)N[C@H]2CC(=O)N(C3CC3)C2)C1,ZINC000407953491,0
CCN(C)C(=O)[C@@H](C)NC(=O)N1CC[C@H](S(N)(=O)=O)C1,ZINC000407953967,0
CCN(C)C(=O)[C@H](C)NC(=O)N1CC[C@@H](S(N)(=O)=O)C1,ZINC000407953969,0
CCN(C)C(=O)[C@H](C)NC(=O)N1CC[C@H](S(N)(=O)=O)C1,ZINC000407953970,0
CCN(C)C(=O)[C@@H](C)NC(=O)N1CC[C@@H](S(N)(=O)=O)C1,ZINC000407953971,0
CN(CC(N)=O)C[C@@H]1CN(S(=O)(=O)N2CCCC2)CCO1,ZINC000407954696,0
CN(CC(N)=O)C[C@H]1CN(S(=O)(=O)N2CCCC2)CCO1,ZINC000407954699,0
CN(CC(N)=O)C[C@@H]1CN(C(=O)N2CCOCC2)CCO1,ZINC000407956788,0
CN(CC(N)=O)C[C@H]1CN(C(=O)N2CCOCC2)CCO1,ZINC000407956792,0
CC(C)NC(=O)C(=O)N1CCN(C(=O)[C@H]2COCCO2)CC1,ZINC000407961872,0
CC(C)NC(=O)C(=O)N1CCN(C(=O)[C@@H]2COCCO2)CC1,ZINC000407961877,0
CN1CCN(CC(=O)N2CC[C@H](S(C)(=O)=O)C2)CC1=O,ZINC000407962742,0
CN1CCN(CC(=O)N2CC[C@@H](S(C)(=O)=O)C2)CC1=O,ZINC000407962745,0
CS(=O)(=O)NCCN1CCN(C(=O)[C@H]2CCCO2)CC1,ZINC000407966158,0
CS(=O)(=O)NCCN1CCN(C(=O)[C@@H]2CCCO2)CC1,ZINC000407966159,0
CS(=O)(=O)NCCNC(=O)[C@]12[C@H]3C(=O)[C@@H]4[C@@H]1[C@@H]1C[C@H]4[C@H]3[C@H]12,ZINC000407967401,0
CS(=O)(=O)NCCNC(=O)[C@]12[C@H]3C(=O)[C@@H]4[C@@H]1[C@@H]1C[C@H]4[C@@H]3[C@H]12,ZINC000407967404,0
CS(=O)(=O)NCCNC(=O)[C@]12[C@@H]3[C@H]4C[C@H]5[C@H]3[C@@H]1C(=O)[C@@H]5[C@H]42,ZINC000407967405,0
CS(=O)(=O)NCCNC(=O)[C@]12[C@@H]3[C@H]4C[C@H]5[C@@H]3[C@@H]1C(=O)[C@@H]5[C@H]42,ZINC000407967406,0
CNS(=O)(=O)CCNC(=O)[C@]12[C@H]3C(=O)[C@@H]4[C@@H]1[C@@H]1C[C@H]4[C@H]3[C@H]12,ZINC000407969821,0
CNS(=O)(=O)CCNC(=O)[C@]12[C@H]3C(=O)[C@@H]4[C@@H]1[C@@H]1C[C@H]4[C@@H]3[C@H]12,ZINC000407969825,0
CNS(=O)(=O)CCNC(=O)[C@]12[C@@H]3[C@H]4C[C@H]5[C@H]3[C@@H]1C(=O)[C@@H]5[C@H]42,ZINC000407969827,0
CNS(=O)(=O)CCNC(=O)[C@]12[C@@H]3[C@H]4C[C@H]5[C@@H]3[C@@H]1C(=O)[C@@H]5[C@H]42,ZINC000407969830,0
C[C@@H]1CN(C(=O)CN(C)[C@@H]2CCS(=O)(=O)C2)CC(=O)N1C,ZINC000407971552,0
C[C@@H]1CN(C(=O)CN(C)[C@H]2CCS(=O)(=O)C2)CC(=O)N1C,ZINC000407971556,0
C[C@H]1CN(C(=O)CN(C)[C@H]2CCS(=O)(=O)C2)CC(=O)N1C,ZINC000407971558,0
C[C@H]1CN(C(=O)CN(C)[C@@H]2CCS(=O)(=O)C2)CC(=O)N1C,ZINC000407971560,0
C[C@@H]1CN(C(=O)c2cn(CC(=O)N(C)C)nn2)CC(=O)N1C,ZINC000407972140,0
C[C@H]1CN(C(=O)c2cn(CC(=O)N(C)C)nn2)CC(=O)N1C,ZINC000407972144,0
CCS(=O)(=O)NCCNC(=O)N1CC(=O)N(C)[C@H](C)C1,ZINC000407972701,0
CCS(=O)(=O)NCCNC(=O)N1CC(=O)N(C)[C@@H](C)C1,ZINC000407972703,0
CS(=O)(=O)NCCNC(=O)N1CCN(C2CC2)C(=O)C1,ZINC000407972732,0
C[C@@H]1CN(C(=O)C2CCN(S(N)(=O)=O)CC2)CC(=O)N1C,ZINC000407973255,0
C[C@H]1CN(C(=O)C2CCN(S(N)(=O)=O)CC2)CC(=O)N1C,ZINC000407973258,0
C[C@@H]1CN(C(=O)Cn2cnc3c(cnn3C)c2=O)CC(=O)N1C,ZINC000407973324,0
C[C@H]1CN(C(=O)Cn2cnc3c(cnn3C)c2=O)CC(=O)N1C,ZINC000407973328,0
CCS(=O)(=O)NCCNS(=O)(=O)N1CCOCC1,ZINC000407974953,0
CCS(=O)(=O)NCCCN1CCN(S(C)(=O)=O)CC1,ZINC000407974989,0
C[C@H](C(=O)N(C)CC(=O)N1CCOCC1)N1CCN(C)CC1,ZINC000407976410,0
C[C@@H](C(=O)N(C)CC(=O)N1CCOCC1)N1CCN(C)CC1,ZINC000407976411,0
CCS(=O)(=O)NCCCN1CCN(S(N)(=O)=O)CC1,ZINC000407976702,0
CNC(=O)CN1CCN(C(=O)[C@@H](C)N2CCN(C)CC2)CC1,ZINC000407977837,0
CNC(=O)CN1CCN(C(=O)[C@H](C)N2CCN(C)CC2)CC1,ZINC000407977838,0
COCCS(=O)(=O)N[C@@H]1CCCN(S(C)(=O)=O)C1,ZINC000407977967,0
COCCS(=O)(=O)N[C@H]1CCCN(S(C)(=O)=O)C1,ZINC000407977970,0
COC(=O)[C@H]1CCN(C(=O)CN2CCS(=O)(=O)CC2)C1,ZINC000407978827,0
COC(=O)[C@@H]1CCN(C(=O)CN2CCS(=O)(=O)CC2)C1,ZINC000407978828,0
CNS(=O)(=O)CC(=O)NC[C@H]1CCCN1S(C)(=O)=O,ZINC000407978933,0
C[C@H](C(=O)N1CCN(S(C)(=O)=O)CC1)N1CCN(C)CC1,ZINC000407979089,0
C[C@@H](C(=O)N1CCN(S(C)(=O)=O)CC1)N1CCN(C)CC1,ZINC000407979090,0
O=C(CN1CCS(=O)(=O)CC1)NCC(=O)N1CCCCC1,ZINC000407979274,0
CS(=O)(=O)N1CCN(C(=O)CN2CSCC2=O)CC1,ZINC000407979325,0
COCC(=O)N1CCN(C(=O)[C@@H](C)N2CCN(C)CC2)CC1,ZINC000407979396,0
COCC(=O)N1CCN(C(=O)[C@H](C)N2CCN(C)CC2)CC1,ZINC000407979397,0
CC(C)NC(=O)C(=O)N1CCN(C(=O)[C@@H]2CCNC(=O)C2)CC1,ZINC000407980038,0
CC(C)NC(=O)C(=O)N1CCN(C(=O)[C@H]2CCNC(=O)C2)CC1,ZINC000407980039,0
CN(C)C(=O)[C@H]1CCCN1C(=O)CN1CCS(=O)(=O)CC1,ZINC000407980042,0
CN(C)C(=O)[C@@H]1CCCN1C(=O)CN1CCS(=O)(=O)CC1,ZINC000407980043,0
C[C@H](C(N)=O)N1CCN(S(=O)(=O)N2CCN(C)CC2)CC1,ZINC000407981182,0
C[C@@H](C(N)=O)N1CCN(S(=O)(=O)N2CCN(C)CC2)CC1,ZINC000407981188,0
C[C@@H](C(N)=O)N1CCN(S(=O)(=O)N2CCOCC2)CC1,ZINC000407981217,0
C[C@H](C(N)=O)N1CCN(S(=O)(=O)N2CCOCC2)CC1,ZINC000407981218,0
CN1CCN(C(=O)CCN2CC[C@@H](S(N)(=O)=O)C2)CC1,ZINC000407982492,0
CN1CCN(C(=O)CCN2CC[C@H](S(N)(=O)=O)C2)CC1,ZINC000407982494,0
COC(=O)[C@@H](C)N1CCN(S(=O)(=O)N2CCOCC2)CC1,ZINC000407983282,0
COC(=O)[C@H](C)N1CCN(S(=O)(=O)N2CCOCC2)CC1,ZINC000407983286,0
CN(C)S(=O)(=O)N1CCN(C(=O)CN2CCOCC2)CC1,ZINC000407983464,0
CN(C)CC(=O)N1CCN(S(=O)(=O)N2CCOCC2)CC1,ZINC000407983673,0
C[C@@H](O)C(=O)N1CCN(CCC(=O)N2CCN(C)CC2)CC1,ZINC000407984172,0
C[C@H](O)C(=O)N1CCN(CCC(=O)N2CCN(C)CC2)CC1,ZINC000407984175,0
Cn1cc(C(=O)C(=O)N2CCN(S(C)(=O)=O)CC2)cn1,ZINC000407984181,0
CNC(=O)NC1CN(C(=O)N[C@@H]2CCCS(=O)(=O)C2)C1,ZINC000407985277,0
CNC(=O)NC1CN(C(=O)N[C@H]2CCCS(=O)(=O)C2)C1,ZINC000407985278,0
Cc1nc(N2CCN(C(=O)CO)CC2)sc1S(N)(=O)=O,ZINC000407985466,0
COC(=O)C1CCN(S(=O)(=O)N[C@H]2CC(=O)N(C)C2)CC1,ZINC000407985701,0
COC(=O)C1CCN(S(=O)(=O)N[C@@H]2CC(=O)N(C)C2)CC1,ZINC000407985702,0
CC1(C)CN(CCNC(=O)N2CCO[C@@H](C(N)=O)C2)CCO1,ZINC000407985882,0
CC1(C)CN(CCNC(=O)N2CCO[C@H](C(N)=O)C2)CCO1,ZINC000407985886,0
C[C@H]1CCCN(C(=O)C(=O)N2CCN(S(N)(=O)=O)CC2)C1,ZINC000407987285,0
C[C@@H]1CCCN(C(=O)C(=O)N2CCN(S(N)(=O)=O)CC2)C1,ZINC000407987286,0
O=C(CN1CCN(C(=O)C(=O)N2CCCC2)CC1)N1CCC1,ZINC000407987994,0
Cc1nc(S(=O)(=O)NCC(=O)N2CC(C)(O)C2)cn1C,ZINC000407988297,0
CN1C[C@H](NC(=O)C2CCN(S(N)(=O)=O)CC2)CC1=O,ZINC000407989874,0
CN1C[C@@H](NC(=O)C2CCN(S(N)(=O)=O)CC2)CC1=O,ZINC000407989884,0
C[C@@H](NC(=O)CN1CCN(S(N)(=O)=O)CC1)C(=O)N(C)C,ZINC000407990354,0
C[C@H](NC(=O)CN1CCN(S(N)(=O)=O)CC1)C(=O)N(C)C,ZINC000407990355,0
CS(=O)(=O)N1CCC(CNC(=O)N2CCNC(=O)C2)CC1,ZINC000407990567,0
CNC(=O)CN1CCN(C(=O)[C@H]2CSCN2C(C)=O)CC1,ZINC000407991043,0
CNC(=O)CN1CCN(C(=O)[C@@H]2CSCN2C(C)=O)CC1,ZINC000407991044,0
CS(=O)(=O)N1CCN(C(=O)NCCn2cncn2)CC1,ZINC000407991453,0
Cc1nc(S(=O)(=O)NCC(=O)N2CCN(C)CC2)cn1C,ZINC000407991480,0
NS(=O)(=O)N1CCN(CCC(=O)N2CCOCC2)CC1,ZINC000407991498,0
CC1CCN(C(=O)C(=O)N2CCN(S(N)(=O)=O)CC2)CC1,ZINC000407992370,0
CNC(=O)[C@H]1CCCCN1C(=O)CN1CCS(=O)(=O)CC1,ZINC000407993608,0
CNC(=O)[C@@H]1CCCCN1C(=O)CN1CCS(=O)(=O)CC1,ZINC000407993657,0
NC(=O)[C@@H]1CCCCN1C(=O)CN1CCS(=O)(=O)CC1,ZINC000407993678,0
NC(=O)[C@H]1CCCCN1C(=O)CN1CCS(=O)(=O)CC1,ZINC000407993679,0
CNS(=O)(=O)N1CCN(C(=O)CN2CSCC2=O)CC1,ZINC000407994157,0
